,order_timestamp_hour,day_of_week,month,hour,S_count,M_count,L_count,XL_count,XXL_count,Classic,Chicken,Supreme,Veggie,total_quantity,total_sales,lag_total_quantity_1,lag_total_quantity_3,lag_total_quantity_5,lag_total_sales_1,lag_total_sales_3,lag_total_sales_5,lag_S_count_1,lag_S_count_3,lag_S_count_5,lag_M_count_1,lag_M_count_3,lag_M_count_5,lag_L_count_1,lag_L_count_3,lag_L_count_5,lag_XL_count_1,lag_XL_count_3,lag_XL_count_5,lag_XXL_count_1,lag_XXL_count_3,lag_XXL_count_5,lag_Classic_1,lag_Classic_3,lag_Classic_5,lag_Chicken_1,lag_Chicken_3,lag_Chicken_5,lag_Supreme_1,lag_Supreme_3,lag_Supreme_5,lag_Veggie_1,lag_Veggie_3,lag_Veggie_5
360,2015-08-09 15:00:00,1,8,15,6,4,2,0,0,3,3,3,3,12,169.20,20,11,3,306.95,181.75,49.00,10,1,1,5,6,1,5,4,1,0,0,0,0,0,0,3,6,1,7,1,0,6,2,2,4,2,0
361,2015-08-09 16:00:00,1,8,16,3,4,9,0,0,5,3,5,3,16,295.10,12,6,3,169.20,98.75,41.25,6,3,2,4,0,1,2,2,0,0,1,0,0,0,0,3,4,1,3,1,1,3,0,1,3,1,0
362,2015-08-09 17:00:00,1,8,17,1,6,2,0,0,3,1,2,3,9,142.00,16,20,11,295.10,306.95,181.75,3,10,1,4,5,6,9,5,4,0,0,0,0,0,0,5,3,6,3,7,1,5,6,2,3,4,2
363,2015-08-09 18:00:00,1,8,18,1,4,3,0,0,2,0,3,3,8,131.75,9,12,6,142.00,169.20,98.75,1,6,3,6,4,0,2,2,2,0,0,1,0,0,0,3,3,4,1,3,1,2,3,0,3,3,1
364,2015-08-09 19:00:00,1,8,19,4,5,3,0,0,2,1,6,3,12,196.90,8,16,20,131.75,295.10,306.95,1,3,10,4,4,5,3,9,5,0,0,0,0,0,0,2,5,3,0,3,7,3,5,6,3,3,4
365,2015-08-09 20:00:00,1,8,20,5,6,2,0,0,4,2,5,2,13,195.25,12,9,12,196.90,142.00,169.20,4,1,6,5,6,4,3,2,2,0,0,0,0,0,0,2,3,3,1,1,3,6,2,3,3,3,3
366,2015-08-09 21:00:00,1,8,21,6,6,2,0,0,7,2,3,2,14,202.75,13,8,16,195.25,131.75,295.10,5,1,3,6,4,4,2,3,9,0,0,0,0,0,0,4,2,5,2,0,3,5,3,5,2,3,3
367,2015-08-09 22:00:00,1,8,22,0,0,2,0,0,0,1,1,0,2,41.00,14,12,9,202.75,196.90,142.00,6,4,1,6,5,6,2,3,2,0,0,0,0,0,0,7,2,3,2,1,1,3,6,2,2,3,3
368,2015-08-16 11:00:00,1,8,11,4,1,0,0,0,1,1,2,1,5,74.40,2,13,8,41.00,195.25,131.75,0,5,1,0,6,4,2,2,3,0,0,0,0,0,0,0,4,2,1,2,0,1,5,3,0,2,3
369,2015-08-16 12:00:00,1,8,12,4,10,10,2,0,9,5,5,7,26,458.25,5,14,12,74.40,202.75,196.90,4,6,4,1,6,5,0,2,3,0,0,0,0,0,0,1,7,2,1,2,1,2,3,6,1,2,3
370,2015-08-16 13:00:00,1,8,13,2,2,6,0,0,5,1,3,1,10,189.10,26,2,13,458.25,41.00,195.25,4,0,5,10,0,6,10,2,2,2,0,0,0,0,0,9,0,4,5,1,2,5,1,5,7,0,2
371,2015-08-16 15:00:00,1,8,15,1,2,3,0,0,1,4,0,1,6,103.50,10,5,14,189.10,74.40,202.75,2,4,6,2,1,6,6,0,2,0,0,0,0,0,0,5,1,7,1,1,2,3,2,3,1,1,2
372,2015-08-16 16:00:00,1,8,16,5,4,2,0,0,4,2,1,4,11,161.50,6,26,2,103.50,458.25,41.00,1,4,0,2,10,0,3,10,2,0,2,0,0,0,0,1,9,0,4,5,1,0,5,1,1,7,0
373,2015-08-16 17:00:00,1,8,17,3,15,4,0,0,5,6,8,3,22,351.70,11,10,5,161.50,189.10,74.40,5,2,4,4,2,1,2,6,0,0,0,0,0,0,0,4,5,1,2,1,1,1,3,2,4,1,1
374,2015-08-16 18:00:00,1,8,18,4,7,6,0,0,2,4,6,5,17,297.65,22,6,26,351.70,103.50,458.25,3,1,4,15,2,10,4,3,10,0,0,2,0,0,0,5,1,9,6,4,5,8,0,5,3,1,7
375,2015-08-16 19:00:00,1,8,19,5,6,5,0,0,4,3,6,3,16,256.45,17,11,10,297.65,161.50,189.10,4,5,2,7,4,2,6,2,6,0,0,0,0,0,0,2,4,5,4,2,1,6,1,3,5,4,1
376,2015-08-16 20:00:00,1,8,20,3,6,5,0,0,3,1,5,5,14,230.25,16,22,6,256.45,351.70,103.50,5,3,1,6,15,2,5,4,3,0,0,0,0,0,0,4,5,1,3,6,4,6,8,0,3,3,1
377,2015-08-16 21:00:00,1,8,21,0,1,0,0,0,0,0,1,0,1,16.50,14,17,11,230.25,297.65,161.50,3,4,5,6,7,4,5,6,2,0,0,0,0,0,0,3,2,4,1,4,2,5,6,1,5,5,4
378,2015-08-23 11:00:00,1,8,11,1,2,3,0,0,2,1,1,2,6,100.50,1,16,22,16.50,256.45,351.70,0,5,3,1,6,15,0,5,4,0,0,0,0,0,0,0,4,5,0,3,6,1,6,8,0,3,3
379,2015-08-23 12:00:00,1,8,12,12,3,7,0,0,6,5,3,8,22,335.50,6,14,17,100.50,230.25,297.65,1,3,4,2,6,7,3,5,6,0,0,0,0,0,0,2,3,2,1,1,4,1,5,6,2,5,5
380,2015-08-23 13:00:00,1,8,13,1,0,2,0,0,1,1,0,1,3,48.75,22,1,16,335.50,16.50,256.45,12,0,5,3,1,6,7,0,5,0,0,0,0,0,0,6,0,4,5,0,3,3,1,6,8,0,3
381,2015-08-23 14:00:00,1,8,14,4,8,6,0,0,4,7,4,3,18,298.40,3,6,14,48.75,100.50,230.25,1,1,3,0,2,6,2,3,5,0,0,0,0,0,0,1,2,3,1,1,1,0,1,5,1,2,5
382,2015-08-23 15:00:00,1,8,15,0,3,3,0,0,2,0,2,2,6,101.00,18,22,1,298.40,335.50,16.50,4,12,0,8,3,1,6,7,0,0,0,0,0,0,0,4,6,0,7,5,0,4,3,1,3,8,0
383,2015-08-23 16:00:00,1,8,16,3,1,3,0,0,2,0,4,1,7,121.65,6,3,6,101.00,48.75,100.50,0,1,1,3,0,2,3,2,3,0,0,0,0,0,0,2,1,2,0,1,1,2,0,1,2,1,2
384,2015-08-23 17:00:00,1,8,17,1,2,1,0,0,3,0,0,1,4,63.25,7,18,22,121.65,298.40,335.50,3,4,12,1,8,3,3,6,7,0,0,0,0,0,0,2,4,6,0,7,5,4,4,3,1,3,8
385,2015-08-23 18:00:00,1,8,18,5,3,3,0,0,4,4,3,0,11,179.15,4,6,3,63.25,101.00,48.75,1,0,1,2,3,0,1,3,2,0,0,0,0,0,0,3,2,1,0,0,1,0,2,0,1,2,1
386,2015-08-23 19:00:00,1,8,19,2,8,5,0,0,9,3,1,2,15,240.75,11,7,18,179.15,121.65,298.40,5,3,4,3,1,8,3,3,6,0,0,0,0,0,0,4,2,4,4,0,7,3,4,4,0,1,3
387,2015-08-23 20:00:00,1,8,20,2,4,3,0,0,4,0,3,2,9,151.15,15,4,6,240.75,63.25,101.00,2,1,0,8,2,3,5,1,3,0,0,0,0,0,0,9,3,2,3,0,0,1,0,2,2,1,2
388,2015-08-23 21:00:00,1,8,21,2,0,0,0,0,1,1,0,0,2,24.75,9,11,7,151.15,179.15,121.65,2,5,3,4,3,1,3,3,3,0,0,0,0,0,0,4,4,2,0,4,0,3,3,4,2,0,1
389,2015-08-23 22:00:00,1,8,22,0,1,1,0,0,0,0,1,1,2,36.75,2,15,4,24.75,240.75,63.25,2,2,1,0,8,2,0,5,1,0,0,0,0,0,0,1,9,3,1,3,0,0,1,0,0,2,1
390,2015-08-30 11:00:00,1,8,11,2,2,3,0,0,2,3,1,1,7,114.00,2,9,11,36.75,151.15,179.15,0,2,5,1,4,3,1,3,3,0,0,0,0,0,0,0,4,4,0,0,4,1,3,3,1,2,0
391,2015-08-30 12:00:00,1,8,12,2,0,0,0,0,2,0,0,0,2,24.00,7,2,15,114.00,24.75,240.75,2,2,2,2,0,8,3,0,5,0,0,0,0,0,0,2,1,9,3,1,3,1,0,1,1,0,2
392,2015-08-30 13:00:00,1,8,13,1,0,1,0,0,0,1,0,1,2,32.75,2,2,9,24.00,36.75,151.15,2,0,2,0,1,4,0,1,3,0,0,0,0,0,0,2,0,4,0,0,0,0,1,3,0,1,2
393,2015-08-30 14:00:00,1,8,14,5,1,8,0,0,4,4,3,3,14,240.75,2,7,2,32.75,114.00,24.75,1,2,2,0,2,0,1,3,0,0,0,0,0,0,0,0,2,1,1,3,1,0,1,0,1,1,0
394,2015-08-30 15:00:00,1,8,15,2,1,1,0,0,3,1,0,0,4,59.00,14,2,2,240.75,24.00,36.75,5,2,0,1,0,1,8,0,1,0,0,0,0,0,0,4,2,0,4,0,0,3,0,1,3,0,1
395,2015-08-30 16:00:00,1,8,16,3,2,5,0,0,6,0,1,3,10,161.70,4,2,7,59.00,32.75,114.00,2,1,2,1,0,2,1,1,3,0,0,0,0,0,0,3,0,2,1,1,3,0,0,1,0,1,1
396,2015-08-30 17:00:00,1,8,17,6,3,4,1,0,7,4,1,2,14,218.20,10,14,2,161.70,240.75,24.00,3,5,2,2,1,0,5,8,0,0,0,0,0,0,0,6,4,2,0,4,0,1,3,0,3,3,0
397,2015-08-30 18:00:00,1,8,18,4,6,6,0,0,6,2,4,4,16,258.95,14,4,2,218.20,59.00,32.75,6,2,1,3,1,0,4,1,1,1,0,0,0,0,0,7,3,0,4,1,1,1,0,0,2,0,1
398,2015-08-30 19:00:00,1,8,19,5,6,4,0,0,3,2,4,6,15,241.75,16,10,14,258.95,161.70,240.75,4,3,5,6,2,1,6,5,8,0,0,0,0,0,0,6,6,4,2,0,4,4,1,3,4,3,3
399,2015-08-30 20:00:00,1,8,20,3,1,0,0,0,2,2,0,0,4,50.25,15,14,4,241.75,218.20,59.00,5,6,2,6,3,1,4,4,1,0,1,0,0,0,0,3,7,3,2,4,1,4,1,0,6,2,0
400,2015-08-30 21:00:00,1,8,21,2,1,1,0,0,2,0,1,1,4,55.75,4,16,10,50.25,258.95,161.70,3,4,3,1,6,2,0,6,5,0,0,0,0,0,0,2,6,6,2,2,0,0,4,1,0,4,3
401,2015-08-30 22:00:00,1,8,22,0,1,1,0,0,0,2,0,0,2,37.50,4,15,14,55.75,241.75,218.20,2,5,6,1,6,3,1,4,4,0,0,1,0,0,0,2,3,7,0,2,4,1,4,1,1,6,2
402,2015-09-06 11:00:00,1,9,11,1,0,0,0,0,0,0,0,1,1,12.00,2,4,16,37.50,50.25,258.95,0,3,4,1,1,6,1,0,6,0,0,0,0,0,0,0,2,6,2,2,2,0,0,4,0,0,4
403,2015-09-06 12:00:00,1,9,12,3,2,0,0,0,2,0,1,2,5,69.00,1,4,15,12.00,55.75,241.75,1,2,5,0,1,6,0,1,4,0,0,0,0,0,0,0,2,3,0,0,2,0,1,4,1,1,6
404,2015-09-06 13:00:00,1,9,13,1,0,0,0,0,0,1,0,0,1,12.75,5,2,4,69.00,37.50,50.25,3,0,3,2,1,1,0,1,0,0,0,0,0,0,0,2,0,2,0,2,2,1,0,0,2,0,0
405,2015-09-06 14:00:00,1,9,14,6,6,7,0,0,4,6,5,4,19,304.75,1,1,4,12.75,12.00,55.75,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,1
406,2015-09-06 15:00:00,1,9,15,1,1,1,0,0,1,0,2,0,3,48.25,19,5,2,304.75,69.00,37.50,6,3,0,6,2,1,7,0,1,0,0,0,0,0,0,4,2,0,6,0,2,5,1,0,4,2,0
407,2015-09-06 16:00:00,1,9,16,2,0,2,0,0,1,2,1,0,4,66.25,3,1,1,48.25,12.75,12.00,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1
408,2015-09-06 17:00:00,1,9,17,4,11,7,1,0,10,2,5,6,23,397.85,4,19,5,66.25,304.75,69.00,2,6,3,0,6,2,2,7,0,0,0,0,0,0,0,1,4,2,2,6,0,1,5,1,0,4,2
409,2015-09-06 18:00:00,1,9,18,5,3,6,0,0,4,2,2,6,14,222.65,23,3,1,397.85,48.25,12.75,4,1,1,11,1,0,7,1,0,1,0,0,0,0,0,10,1,0,2,0,1,5,2,0,6,0,0
410,2015-09-06 19:00:00,1,9,19,3,3,6,1,0,6,0,4,3,13,220.75,14,4,19,222.65,66.25,304.75,5,2,6,3,0,6,6,2,7,0,0,0,0,0,0,4,1,4,2,2,6,2,1,5,6,0,4
411,2015-09-06 20:00:00,1,9,20,1,0,0,0,0,1,0,0,0,1,10.50,13,23,3,220.75,397.85,48.25,3,4,1,3,11,1,6,7,1,1,1,0,0,0,0,6,10,1,0,2,0,4,5,2,3,6,0
412,2015-09-06 21:00:00,1,9,21,3,1,4,0,0,1,1,1,5,8,126.90,1,14,4,10.50,222.65,66.25,1,5,2,0,3,0,0,6,2,0,0,0,0,0,0,1,4,1,0,2,2,0,2,1,0,6,0
413,2015-09-13 12:00:00,1,9,12,5,4,6,0,0,8,3,3,1,15,243.90,8,13,23,126.90,220.75,397.85,3,3,4,1,3,11,4,6,7,0,1,1,0,0,0,1,6,10,1,0,2,1,4,5,5,3,6
414,2015-09-13 13:00:00,1,9,13,0,6,5,0,0,3,3,3,2,11,194.50,15,1,14,243.90,10.50,222.65,5,1,5,4,0,3,6,0,6,0,0,0,0,0,0,8,1,4,3,0,2,3,0,2,1,0,6
415,2015-09-13 14:00:00,1,9,14,1,4,6,0,0,1,5,3,2,11,201.50,11,8,13,194.50,126.90,220.75,0,3,3,6,1,3,5,4,6,0,0,1,0,0,0,3,1,6,3,1,0,3,1,4,2,5,3
416,2015-09-13 15:00:00,1,9,15,2,1,3,0,0,1,2,2,1,6,114.15,11,15,1,201.50,243.90,10.50,1,5,1,4,4,0,6,6,0,0,0,0,0,0,0,1,8,1,5,3,0,3,3,0,2,1,0
417,2015-09-13 16:00:00,1,9,16,6,1,3,0,0,2,2,2,4,10,150.25,6,11,8,114.15,194.50,126.90,2,0,3,1,6,1,3,5,4,0,0,0,0,0,0,1,3,1,2,3,1,2,3,1,1,2,5
418,2015-09-13 17:00:00,1,9,17,3,1,1,0,0,3,0,1,1,5,81.90,10,11,15,150.25,201.50,243.90,6,1,5,1,4,4,3,6,6,0,0,0,0,0,0,2,1,8,2,5,3,2,3,3,4,2,1
419,2015-09-13 18:00:00,1,9,18,3,7,8,0,0,2,8,4,4,18,308.00,5,6,11,81.90,114.15,194.50,3,2,0,1,1,6,1,3,5,0,0,0,0,0,0,3,1,3,0,2,3,1,2,3,1,1,2
420,2015-09-13 19:00:00,1,9,19,5,3,3,0,0,5,3,1,2,11,170.50,18,10,11,308.00,150.25,201.50,3,6,1,7,1,4,8,3,6,0,0,0,0,0,0,2,2,1,8,2,5,4,2,3,4,4,2
421,2015-09-13 20:00:00,1,9,20,1,5,3,0,0,0,1,5,3,9,149.95,11,5,6,170.50,81.90,114.15,5,3,2,3,1,1,3,1,3,0,0,0,0,0,0,5,3,1,3,0,2,1,1,2,2,1,1
422,2015-09-13 21:00:00,1,9,21,1,0,6,0,0,1,2,2,2,7,132.00,9,18,10,149.95,308.00,150.25,1,3,6,5,7,1,3,8,3,0,0,0,0,0,0,0,2,2,1,8,2,5,4,2,3,4,4
423,2015-09-13 22:00:00,1,9,22,1,1,3,0,0,0,3,1,1,5,91.50,7,11,5,132.00,170.50,81.90,1,5,3,0,3,1,6,3,1,0,0,0,0,0,0,1,5,3,2,3,0,2,1,1,2,2,1
424,2015-09-20 11:00:00,1,9,11,2,3,5,0,0,2,1,1,6,10,167.65,5,9,18,91.50,149.95,308.00,1,1,3,1,5,7,3,3,8,0,0,0,0,0,0,0,0,2,3,1,8,1,5,4,1,3,4
425,2015-09-20 12:00:00,1,9,12,3,4,11,0,0,8,2,5,3,18,321.25,10,7,11,167.65,132.00,170.50,2,1,5,3,0,3,5,6,3,0,0,0,0,0,0,2,1,5,1,2,3,1,2,1,6,2,2
426,2015-09-20 13:00:00,1,9,13,1,1,3,0,0,1,1,1,2,5,85.45,18,5,9,321.25,91.50,149.95,3,1,1,4,1,5,11,3,3,0,0,0,0,0,0,8,0,0,2,3,1,5,1,5,3,1,3
427,2015-09-20 14:00:00,1,9,14,2,0,1,0,0,1,1,0,1,3,41.25,5,10,7,85.45,167.65,132.00,1,2,1,1,3,0,3,5,6,0,0,0,0,0,0,1,2,1,1,1,2,1,1,2,2,6,2
428,2015-09-20 15:00:00,1,9,15,0,3,3,0,0,1,2,3,0,6,111.50,3,18,5,41.25,321.25,91.50,2,3,1,0,4,1,1,11,3,0,0,0,0,0,0,1,8,0,1,2,3,0,5,1,1,3,1
429,2015-09-20 16:00:00,1,9,16,8,3,6,0,0,6,5,3,3,17,262.25,6,5,10,111.50,85.45,167.65,0,1,2,3,1,3,3,3,5,0,0,0,0,0,0,1,1,2,2,1,1,3,1,1,0,2,6
430,2015-09-20 17:00:00,1,9,17,3,4,3,1,0,4,2,4,1,11,183.50,17,3,18,262.25,41.25,321.25,8,2,3,3,0,4,6,1,11,0,0,0,0,0,0,6,1,8,5,1,2,3,0,5,3,1,3
431,2015-09-20 18:00:00,1,9,18,5,2,12,0,0,7,6,1,5,19,327.95,11,6,5,183.50,111.50,85.45,3,0,1,4,3,1,3,3,3,1,0,0,0,0,0,4,1,1,2,2,1,4,3,1,1,0,2
432,2015-09-20 19:00:00,1,9,19,1,1,3,0,0,1,2,2,0,5,90.75,19,17,3,327.95,262.25,41.25,5,8,2,2,3,0,12,6,1,0,0,0,0,0,0,7,6,1,6,5,1,1,3,0,5,3,1
433,2015-09-20 20:00:00,1,9,20,1,2,3,0,0,2,1,1,2,6,97.00,5,11,6,90.75,183.50,111.50,1,3,0,1,4,3,3,3,3,0,1,0,0,0,0,1,4,1,2,2,2,2,4,3,0,1,0
434,2015-09-20 21:00:00,1,9,21,1,1,5,0,0,0,2,4,1,7,129.95,6,19,17,97.00,327.95,262.25,1,5,8,2,2,3,3,12,6,0,0,0,0,0,0,2,7,6,1,6,5,1,1,3,2,5,3
435,2015-09-20 22:00:00,1,9,22,1,0,0,0,0,1,0,0,0,1,10.50,7,5,11,129.95,90.75,183.50,1,1,3,1,1,4,5,3,3,0,0,1,0,0,0,0,1,4,2,2,2,4,2,4,1,0,1
436,2015-09-27 11:00:00,1,9,11,1,0,1,0,0,0,0,0,2,2,32.75,1,6,19,10.50,97.00,327.95,1,1,5,0,2,2,0,3,12,0,0,0,0,0,0,1,2,7,0,1,6,0,1,1,0,2,5
437,2015-09-27 12:00:00,1,9,12,1,2,9,0,0,3,4,2,3,12,219.50,2,7,5,32.75,129.95,90.75,1,1,1,0,1,1,1,5,3,0,0,0,0,0,0,0,0,1,0,2,2,0,4,2,2,1,0
438,2015-09-27 13:00:00,1,9,13,7,3,14,0,0,7,8,3,6,24,411.75,12,1,6,219.50,10.50,97.00,1,1,1,2,0,2,9,0,3,0,0,0,0,0,0,3,1,2,4,0,1,2,0,1,3,0,2
439,2015-09-27 15:00:00,1,9,15,4,6,5,0,0,4,2,5,4,15,257.90,24,2,7,411.75,32.75,129.95,7,1,1,3,0,1,14,1,5,0,0,0,0,0,0,7,0,0,8,0,2,3,0,4,6,2,1
440,2015-09-27 16:00:00,1,9,16,2,3,2,0,0,1,3,0,3,7,115.50,15,12,1,257.90,219.50,10.50,4,1,1,6,2,0,5,9,0,0,0,0,0,0,0,4,3,1,2,4,0,5,2,0,4,3,0
441,2015-09-27 17:00:00,1,9,17,7,5,10,0,0,8,7,3,4,22,357.75,7,24,2,115.50,411.75,32.75,2,7,1,3,3,0,2,14,1,0,0,0,0,0,0,1,7,0,3,8,0,0,3,0,3,6,2
442,2015-09-27 18:00:00,1,9,18,0,1,2,0,0,1,1,0,1,3,53.25,22,15,12,357.75,257.90,219.50,7,4,1,5,6,2,10,5,9,0,0,0,0,0,0,8,4,3,7,2,4,3,5,2,4,4,3
443,2015-09-27 19:00:00,1,9,19,8,6,6,0,0,7,5,6,2,20,321.65,3,7,24,53.25,115.50,411.75,0,2,7,1,3,3,2,2,14,0,0,0,0,0,0,1,1,7,1,3,8,0,0,3,1,3,6
444,2015-09-27 20:00:00,1,9,20,6,7,5,0,0,3,4,3,8,18,299.90,20,22,15,321.65,357.75,257.90,8,7,4,6,5,6,6,10,5,0,0,0,0,0,0,7,8,4,5,7,2,6,3,5,2,4,4
445,2015-09-27 21:00:00,1,9,21,6,7,2,0,0,4,3,7,1,15,224.00,18,3,7,299.90,53.25,115.50,6,0,2,7,1,3,5,2,2,0,0,0,0,0,0,3,1,1,4,1,3,3,0,0,8,1,3
446,2015-09-27 22:00:00,1,9,22,0,0,1,0,0,0,0,1,0,1,20.75,15,20,22,224.00,321.65,357.75,6,8,7,7,6,5,2,6,10,0,0,0,0,0,0,4,7,8,3,5,7,7,6,3,1,2,4
447,2015-10-04 10:00:00,1,10,10,0,1,1,0,0,0,1,1,0,2,37.50,1,18,3,20.75,299.90,53.25,0,6,0,0,7,1,1,5,2,0,0,0,0,0,0,0,3,1,0,4,1,1,3,0,0,8,1
448,2015-10-04 11:00:00,1,10,11,1,5,3,0,0,4,1,4,0,9,150.25,2,15,20,37.50,224.00,321.65,0,6,8,1,7,6,1,2,6,0,0,0,0,0,0,0,4,7,1,3,5,1,7,6,0,1,2
449,2015-10-04 12:00:00,1,10,12,3,0,0,0,0,2,1,0,0,3,36.75,9,1,18,150.25,20.75,299.90,1,0,6,5,0,7,3,1,5,0,0,0,0,0,0,4,0,3,1,0,4,4,1,3,0,0,8
450,2015-10-04 13:00:00,1,10,13,3,4,4,0,0,1,5,0,5,11,181.50,3,2,15,36.75,37.50,224.00,3,0,6,0,1,7,0,1,2,0,0,0,0,0,0,2,0,4,1,1,3,0,1,7,0,0,1
451,2015-10-04 14:00:00,1,10,14,7,7,19,0,0,7,8,6,12,33,566.35,11,9,1,181.50,150.25,20.75,3,1,0,4,5,0,4,3,1,0,0,0,0,0,0,1,4,0,5,1,0,0,4,1,5,0,0
452,2015-10-04 15:00:00,1,10,15,0,4,1,0,0,3,1,0,1,5,79.50,33,3,2,566.35,36.75,37.50,7,3,0,7,0,1,19,0,1,0,0,0,0,0,0,7,2,0,8,1,1,6,0,1,12,0,0
453,2015-10-04 16:00:00,1,10,16,3,1,4,0,0,4,2,0,2,8,133.75,5,11,9,79.50,181.50,150.25,0,3,1,4,4,5,1,4,3,0,0,0,0,0,0,3,1,4,1,5,1,0,0,4,1,5,0
454,2015-10-04 17:00:00,1,10,17,4,1,3,0,0,1,0,3,4,8,123.45,8,33,3,133.75,566.35,36.75,3,7,3,1,7,0,4,19,0,0,0,0,0,0,0,4,7,2,2,8,1,0,6,0,2,12,0
455,2015-10-04 18:00:00,1,10,18,1,3,6,0,0,2,5,1,2,10,184.00,8,5,11,123.45,79.50,181.50,4,0,3,1,4,4,3,1,4,0,0,0,0,0,0,1,3,1,0,1,5,3,0,0,4,1,5
456,2015-10-04 19:00:00,1,10,19,2,6,6,0,0,3,5,5,1,14,241.00,10,8,33,184.00,133.75,566.35,1,3,7,3,1,7,6,4,19,0,0,0,0,0,0,2,4,7,5,2,8,1,0,6,2,2,12
457,2015-10-04 20:00:00,1,10,20,5,3,3,0,0,4,0,4,3,11,180.40,14,8,5,241.00,123.45,79.50,2,4,0,6,1,4,6,3,1,0,0,0,0,0,0,3,1,3,5,0,1,5,3,0,1,4,1
458,2015-10-04 21:00:00,1,10,21,3,4,3,0,0,3,5,0,2,10,161.50,11,10,8,180.40,184.00,133.75,5,1,3,3,3,1,3,6,4,0,0,0,0,0,0,4,2,4,0,5,2,4,1,0,3,2,2
459,2015-10-04 22:00:00,1,10,22,2,0,2,0,0,0,0,3,1,4,66.25,10,14,8,161.50,241.00,123.45,3,2,4,4,6,1,3,6,3,0,0,0,0,0,0,3,3,1,5,5,0,0,5,3,2,1,4
460,2015-10-11 11:00:00,1,10,11,1,2,1,0,0,2,1,1,0,4,60.00,4,11,10,66.25,180.40,184.00,2,5,1,0,3,3,2,3,6,0,0,0,0,0,0,0,4,2,0,0,5,3,4,1,1,3,2
461,2015-10-11 12:00:00,1,10,12,6,10,10,0,0,8,4,6,8,26,451.30,4,10,14,60.00,161.50,241.00,1,3,2,2,4,6,1,3,6,0,0,0,0,0,0,2,3,3,1,5,5,1,0,5,0,2,1
462,2015-10-11 13:00:00,1,10,13,1,4,3,0,0,1,2,2,3,8,134.25,26,4,11,451.30,66.25,180.40,6,2,5,10,0,3,10,2,3,0,0,0,0,0,0,8,0,4,4,0,0,6,3,4,8,1,3
463,2015-10-11 14:00:00,1,10,14,2,1,1,0,0,1,0,2,1,4,59.25,8,4,10,134.25,60.00,161.50,1,1,3,4,2,4,3,1,3,0,0,0,0,0,0,1,2,3,2,1,5,2,1,0,3,0,2
464,2015-10-11 15:00:00,1,10,15,3,6,4,0,0,3,2,6,2,13,213.00,4,26,4,59.25,451.30,66.25,2,6,2,1,10,0,1,10,2,0,0,0,0,0,0,1,8,0,0,4,0,2,6,3,1,8,1
465,2015-10-11 16:00:00,1,10,16,4,2,3,0,0,3,0,3,3,9,131.00,13,8,4,213.00,134.25,60.00,3,1,1,6,4,2,4,3,1,0,0,0,0,0,0,3,1,2,2,2,1,6,2,1,2,3,0
466,2015-10-11 17:00:00,1,10,17,9,9,4,0,0,3,3,10,6,22,355.50,9,4,26,131.00,59.25,451.30,4,2,6,2,1,10,3,1,10,0,0,0,0,0,0,3,1,8,0,0,4,3,2,6,3,1,8
467,2015-10-11 18:00:00,1,10,18,4,3,7,0,0,4,5,1,4,14,232.45,22,13,8,355.50,213.00,134.25,9,3,1,9,6,4,4,4,3,0,0,0,0,0,0,3,3,1,3,2,2,10,6,2,6,2,3
468,2015-10-11 19:00:00,1,10,19,2,4,2,0,0,3,4,1,0,8,122.50,14,9,4,232.45,131.00,59.25,4,4,2,3,2,1,7,3,1,0,0,0,0,0,0,4,3,1,5,0,0,1,3,2,4,3,1
469,2015-10-11 20:00:00,1,10,20,1,1,2,0,0,1,1,0,2,4,67.50,8,22,13,122.50,355.50,213.00,2,9,3,4,9,6,2,4,4,0,0,0,0,0,0,3,3,3,4,3,2,1,10,6,0,6,2
470,2015-10-11 21:00:00,1,10,21,2,3,1,0,0,2,0,1,3,6,89.50,4,14,9,67.50,232.45,131.00,1,4,4,1,3,2,2,7,3,0,0,0,0,0,0,1,4,3,1,5,0,0,1,3,2,4,3
471,2015-10-18 11:00:00,1,10,11,1,0,0,0,0,1,0,0,0,1,10.50,6,8,22,89.50,122.50,355.50,2,2,9,3,4,9,1,2,4,0,0,0,0,0,0,2,3,3,0,4,3,1,1,10,3,0,6
472,2015-10-18 12:00:00,1,10,12,1,2,5,1,0,2,3,1,3,9,167.65,1,4,14,10.50,67.50,232.45,1,1,4,0,1,3,0,2,7,0,0,0,0,0,0,1,1,4,0,1,5,0,0,1,0,2,4
473,2015-10-18 13:00:00,1,10,13,5,5,10,0,0,6,4,7,3,20,338.40,9,6,8,167.65,89.50,122.50,1,2,2,2,3,4,5,1,2,1,0,0,0,0,0,2,2,3,3,0,4,1,1,1,3,3,0
474,2015-10-18 14:00:00,1,10,14,2,3,2,0,0,2,4,0,1,7,113.75,20,1,4,338.40,10.50,67.50,5,1,1,5,0,1,10,0,2,0,0,0,0,0,0,6,1,1,4,0,1,7,0,0,3,0,2
475,2015-10-18 15:00:00,1,10,15,0,4,5,0,0,2,5,1,1,9,165.75,7,9,6,113.75,167.65,89.50,2,1,2,3,2,3,2,5,1,0,1,0,0,0,0,2,2,2,4,3,0,0,1,1,1,3,3
