,order_timestamp_hour,hour,day,month,S_count,M_count,L_count,XL_count,XXL_count,Classic,Chicken,Supreme,Veggie,total_quantity,total_sales
766,2015-03-07 20:00:00,20,7,3,7,5,3,0,0,5,2,7,1,15,229.75
767,2015-03-07 21:00:00,21,7,3,3,3,4,0,0,2,5,2,1,10,180.14999961853027
768,2015-03-07 22:00:00,22,7,3,2,5,3,0,0,4,2,3,1,10,159.75
769,2015-03-07 23:00:00,23,7,3,2,1,0,0,0,1,0,0,2,3,40.75
770,2015-03-08 11:00:00,11,8,3,0,0,1,0,0,1,0,0,0,1,16.5
771,2015-03-08 12:00:00,12,8,3,5,6,9,0,0,6,6,3,5,20,325.70000076293945
772,2015-03-08 13:00:00,13,8,3,6,3,3,0,0,6,2,1,3,12,178.0
773,2015-03-08 14:00:00,14,8,3,2,5,2,0,0,1,4,2,2,9,146.5
774,2015-03-08 15:00:00,15,8,3,3,3,5,0,0,4,2,3,2,11,182.5
775,2015-03-08 16:00:00,16,8,3,5,4,5,0,0,3,2,5,4,14,235.10000038146973
776,2015-03-08 17:00:00,17,8,3,7,8,11,0,0,6,6,8,6,26,426.6500015258789
777,2015-03-08 18:00:00,18,8,3,6,5,6,0,0,5,6,5,1,17,272.75
778,2015-03-08 19:00:00,19,8,3,3,1,1,0,0,1,2,1,1,5,71.95000076293945
779,2015-03-08 20:00:00,20,8,3,4,5,7,0,0,4,7,2,3,16,271.0
780,2015-03-08 21:00:00,21,8,3,1,3,0,0,0,1,2,0,1,4,61.5
781,2015-03-09 11:00:00,11,9,3,2,0,8,0,0,1,4,2,3,10,186.70000076293945
782,2015-03-09 12:00:00,12,9,3,2,3,2,0,0,2,1,2,2,7,114.25
783,2015-03-09 13:00:00,13,9,3,7,12,10,0,0,7,14,3,5,29,477.45000076293945
784,2015-03-09 14:00:00,14,9,3,3,4,4,0,0,4,3,3,1,11,179.5
785,2015-03-09 15:00:00,15,9,3,2,2,2,0,0,2,1,3,0,6,99.0
786,2015-03-09 16:00:00,16,9,3,4,4,7,0,0,2,3,4,6,15,258.5
787,2015-03-09 17:00:00,17,9,3,4,6,11,0,0,6,6,1,8,21,353.70000076293945
788,2015-03-09 18:00:00,18,9,3,4,5,6,0,0,5,4,2,4,15,246.95000076293945
789,2015-03-09 19:00:00,19,9,3,2,3,4,0,0,5,2,2,0,9,161.39999961853027
790,2015-03-09 20:00:00,20,9,3,3,2,5,0,0,3,2,2,3,10,173.10000038146973
791,2015-03-09 21:00:00,21,9,3,1,2,2,0,0,1,0,4,0,5,84.0
792,2015-03-10 11:00:00,11,10,3,3,6,1,0,0,5,3,1,1,10,146.5
793,2015-03-10 12:00:00,12,10,3,5,9,13,0,0,10,7,5,5,27,453.45000076293945
794,2015-03-10 13:00:00,13,10,3,6,9,9,0,0,5,5,3,11,24,396.20000076293945
795,2015-03-10 14:00:00,14,10,3,6,3,6,0,0,6,5,0,4,15,236.70000076293945
796,2015-03-10 15:00:00,15,10,3,3,0,4,0,0,3,2,0,2,7,115.75
797,2015-03-10 16:00:00,16,10,3,2,4,4,0,0,0,3,3,4,10,179.05000114440918
798,2015-03-10 17:00:00,17,10,3,5,0,6,0,0,4,1,3,3,11,177.0
799,2015-03-10 18:00:00,18,10,3,3,1,4,0,0,4,1,2,1,8,140.64999961853027
800,2015-03-10 19:00:00,19,10,3,4,2,3,0,0,3,2,2,2,9,140.5
801,2015-03-10 20:00:00,20,10,3,3,4,9,0,0,5,3,4,4,16,282.45000076293945
802,2015-03-10 21:00:00,21,10,3,2,1,2,0,0,1,2,0,2,5,79.45000076293945
803,2015-03-10 22:00:00,22,10,3,0,0,2,0,0,0,0,2,0,2,41.0
804,2015-03-11 12:00:00,12,11,3,8,9,13,0,0,9,7,4,10,30,504.6499996185303
805,2015-03-11 13:00:00,13,11,3,8,5,6,0,0,2,8,3,6,19,298.5
806,2015-03-11 14:00:00,14,11,3,5,2,6,1,0,4,3,2,5,14,236.4000015258789
807,2015-03-11 15:00:00,15,11,3,1,4,0,0,0,1,1,3,0,5,74.75
808,2015-03-11 16:00:00,16,11,3,7,2,12,1,0,4,3,8,7,22,396.6499996185303
809,2015-03-11 17:00:00,17,11,3,3,4,4,0,0,2,5,1,3,11,177.5
810,2015-03-11 18:00:00,18,11,3,5,11,4,0,0,4,6,3,7,20,313.5
811,2015-03-11 19:00:00,19,11,3,1,1,1,0,0,1,2,0,0,3,49.5
812,2015-03-11 20:00:00,20,11,3,1,1,1,0,0,1,1,0,1,3,48.75
813,2015-03-11 21:00:00,21,11,3,0,2,0,0,0,0,0,0,2,2,30.75
814,2015-03-11 22:00:00,22,11,3,2,2,1,0,0,1,0,0,4,5,76.75
815,2015-03-12 11:00:00,11,12,3,3,2,3,0,0,3,2,2,1,8,125.75
816,2015-03-12 12:00:00,12,12,3,6,12,10,0,0,5,7,9,7,28,479.8999996185303
817,2015-03-12 13:00:00,13,12,3,1,2,8,0,0,1,3,3,4,11,201.95000076293945
818,2015-03-12 14:00:00,14,12,3,2,2,4,0,0,3,1,2,2,8,130.6500015258789
819,2015-03-12 15:00:00,15,12,3,1,4,5,1,0,2,0,3,6,11,198.9000015258789
820,2015-03-12 16:00:00,16,12,3,4,7,4,0,0,5,1,6,3,15,242.35000038146973
821,2015-03-12 17:00:00,17,12,3,9,0,2,0,0,0,4,4,3,11,176.04999923706055
822,2015-03-12 18:00:00,18,12,3,4,5,7,0,0,3,4,3,6,16,265.6500015258789
823,2015-03-12 19:00:00,19,12,3,1,0,2,0,0,1,0,1,1,3,53.25
824,2015-03-12 20:00:00,20,12,3,1,3,2,0,0,3,0,1,2,6,96.95000076293945
825,2015-03-12 22:00:00,22,12,3,2,0,0,0,0,1,0,0,1,2,23.5
826,2015-03-13 11:00:00,11,13,3,2,1,1,0,0,2,1,1,0,4,61.0
827,2015-03-13 12:00:00,12,13,3,13,14,7,1,0,19,3,8,5,35,519.7000007629395
828,2015-03-13 13:00:00,13,13,3,6,4,3,0,0,5,3,2,3,13,194.20000076293945
829,2015-03-13 14:00:00,14,13,3,3,2,4,0,0,5,1,0,3,9,142.70000076293945
830,2015-03-13 15:00:00,15,13,3,5,0,1,0,0,2,1,1,2,6,80.25
831,2015-03-13 16:00:00,16,13,3,1,3,1,0,0,1,2,1,1,5,81.75
832,2015-03-13 17:00:00,17,13,3,8,12,9,0,0,12,10,2,5,29,466.25
833,2015-03-13 18:00:00,18,13,3,4,5,3,1,0,6,4,2,1,13,227.39999961853027
834,2015-03-13 19:00:00,19,13,3,3,11,8,0,0,3,4,6,9,22,372.20000076293945
835,2015-03-13 20:00:00,20,13,3,7,8,7,0,0,8,3,3,8,22,347.5
836,2015-03-13 21:00:00,21,13,3,4,2,5,1,0,5,2,1,4,12,198.20000076293945
837,2015-03-13 22:00:00,22,13,3,3,1,2,0,0,1,4,0,1,6,95.5
838,2015-03-14 12:00:00,12,14,3,2,5,3,0,0,1,4,3,2,10,167.75
839,2015-03-14 13:00:00,13,14,3,9,6,10,0,1,7,6,5,8,26,436.1500015258789
840,2015-03-14 14:00:00,14,14,3,3,2,4,0,0,1,2,2,4,9,148.5
841,2015-03-14 15:00:00,15,14,3,2,2,3,0,0,3,1,1,2,7,111.20000076293945
842,2015-03-14 16:00:00,16,14,3,8,4,6,0,0,8,0,6,4,18,281.25
843,2015-03-14 17:00:00,17,14,3,0,5,2,1,0,3,1,3,1,8,141.45000076293945
844,2015-03-14 18:00:00,18,14,3,4,2,6,0,0,3,1,6,2,12,203.25
845,2015-03-14 19:00:00,19,14,3,3,3,4,0,0,4,0,6,0,10,163.0
846,2015-03-14 20:00:00,20,14,3,3,5,2,0,0,5,3,1,1,10,164.39999961853027
847,2015-03-14 21:00:00,21,14,3,3,3,5,0,0,3,3,2,3,11,184.5
848,2015-03-14 22:00:00,22,14,3,1,0,0,1,0,1,0,0,1,2,38.0
849,2015-03-15 11:00:00,11,15,3,4,5,1,0,0,4,3,2,1,10,144.25
850,2015-03-15 12:00:00,12,15,3,3,1,2,0,0,3,0,1,2,6,87.75
851,2015-03-15 13:00:00,13,15,3,9,8,10,0,0,5,3,8,11,27,429.85000228881836
852,2015-03-15 14:00:00,14,15,3,0,1,2,0,0,0,2,0,1,3,55.45000076293945
853,2015-03-15 15:00:00,15,15,3,6,3,4,0,0,6,3,0,4,13,193.0
854,2015-03-15 16:00:00,16,15,3,10,9,9,0,0,7,5,12,4,28,456.6000003814697
855,2015-03-15 17:00:00,17,15,3,1,4,2,0,0,3,1,3,0,7,118.75
856,2015-03-15 18:00:00,18,15,3,9,2,6,0,0,7,4,2,4,17,261.25
857,2015-03-15 19:00:00,19,15,3,3,5,2,0,0,3,4,1,2,10,157.0
858,2015-03-15 20:00:00,20,15,3,1,0,3,0,0,2,1,0,1,4,73.5
859,2015-03-15 21:00:00,21,15,3,0,2,2,0,0,1,2,0,1,4,68.70000076293945
860,2015-03-15 22:00:00,22,15,3,2,0,0,0,0,2,0,0,0,2,22.5
861,2015-03-16 11:00:00,11,16,3,3,0,1,0,0,3,0,1,0,4,56.75
862,2015-03-16 12:00:00,12,16,3,2,13,5,1,0,7,1,5,8,21,348.20000076293945
863,2015-03-16 13:00:00,13,16,3,10,11,10,0,0,12,7,6,6,31,492.5
864,2015-03-16 14:00:00,14,16,3,1,2,3,0,0,3,1,2,0,6,105.25
865,2015-03-16 15:00:00,15,16,3,2,0,2,0,0,2,1,1,0,4,66.0
866,2015-03-16 16:00:00,16,16,3,5,9,3,0,0,3,4,3,7,17,263.9000015258789
867,2015-03-16 17:00:00,17,16,3,4,6,8,0,0,5,2,3,8,18,294.25
868,2015-03-16 18:00:00,18,16,3,5,5,5,1,0,5,4,4,3,16,266.75
869,2015-03-16 19:00:00,19,16,3,5,4,8,0,0,4,5,4,4,17,287.45000076293945
870,2015-03-16 20:00:00,20,16,3,0,3,0,0,0,2,0,1,0,3,48.5
871,2015-03-16 21:00:00,21,16,3,0,1,0,0,0,0,0,0,1,1,16.0
872,2015-03-16 22:00:00,22,16,3,1,1,1,0,0,0,1,1,1,3,49.5
873,2015-03-17 11:00:00,11,17,3,5,1,2,0,0,4,1,1,2,8,115.25
874,2015-03-17 12:00:00,12,17,3,1,3,1,0,0,0,1,4,0,5,82.75
875,2015-03-17 13:00:00,13,17,3,9,9,16,1,0,9,8,8,10,35,604.1500015258789
876,2015-03-17 14:00:00,14,17,3,3,5,7,0,0,5,4,3,3,15,256.20000076293945
877,2015-03-17 15:00:00,15,17,3,3,3,1,0,0,1,3,3,0,7,107.5
878,2015-03-17 16:00:00,16,17,3,7,5,9,0,1,5,5,7,5,22,378.70000076293945
879,2015-03-17 17:00:00,17,17,3,4,7,12,0,0,6,4,3,10,23,390.6500015258789
880,2015-03-17 18:00:00,18,17,3,2,5,4,0,0,3,2,3,3,11,180.75
881,2015-03-17 19:00:00,19,17,3,14,7,7,1,0,11,5,7,6,29,435.20000076293945
882,2015-03-17 20:00:00,20,17,3,2,4,7,0,0,3,3,3,4,13,224.95000076293945
883,2015-03-17 21:00:00,21,17,3,3,2,6,0,0,2,1,6,2,11,189.20000076293945
884,2015-03-18 11:00:00,11,18,3,0,2,0,1,0,1,1,0,1,3,58.25
885,2015-03-18 12:00:00,12,18,3,6,10,6,0,0,6,6,6,4,22,367.3999996185303
886,2015-03-18 13:00:00,13,18,3,4,4,11,1,0,6,5,6,3,20,362.0
887,2015-03-18 14:00:00,14,18,3,4,3,2,0,0,3,0,3,3,9,136.25
888,2015-03-18 15:00:00,15,18,3,2,0,0,0,0,2,0,0,0,2,21.75
889,2015-03-18 16:00:00,16,18,3,0,1,3,0,0,0,3,0,1,4,76.20000076293945
890,2015-03-18 17:00:00,17,18,3,7,5,6,0,0,3,8,4,3,18,281.0
891,2015-03-18 18:00:00,18,18,3,4,5,5,0,0,4,2,4,4,14,239.14999961853027
892,2015-03-18 19:00:00,19,18,3,3,4,2,0,0,4,0,1,4,9,137.75
893,2015-03-18 20:00:00,20,18,3,4,2,9,0,0,6,2,5,2,15,266.8999996185303
894,2015-03-18 21:00:00,21,18,3,0,1,2,0,0,1,0,2,0,3,57.0
895,2015-03-18 22:00:00,22,18,3,0,1,3,0,0,2,1,0,1,4,71.75
896,2015-03-19 11:00:00,11,19,3,4,8,3,0,0,3,4,6,2,15,255.39999961853027
897,2015-03-19 12:00:00,12,19,3,7,5,4,0,0,5,4,4,3,16,244.25
898,2015-03-19 13:00:00,13,19,3,6,2,9,0,0,6,2,5,4,17,273.70000076293945
899,2015-03-19 14:00:00,14,19,3,6,4,5,1,0,5,4,5,2,16,275.6499996185303
900,2015-03-19 15:00:00,15,19,3,1,2,2,0,0,0,4,1,0,5,87.5
901,2015-03-19 16:00:00,16,19,3,5,2,4,0,0,5,1,4,1,11,170.75
902,2015-03-19 17:00:00,17,19,3,6,3,3,0,0,6,0,4,2,12,183.5
903,2015-03-19 18:00:00,18,19,3,2,1,7,0,0,1,4,1,4,10,180.70000076293945
904,2015-03-19 19:00:00,19,19,3,6,12,12,0,0,4,9,9,8,30,510.25
905,2015-03-19 20:00:00,20,19,3,2,2,3,1,0,2,1,1,4,8,139.4000015258789
906,2015-03-19 21:00:00,21,19,3,1,1,1,0,0,1,1,0,1,3,47.25
907,2015-03-19 22:00:00,22,19,3,0,0,1,0,0,0,0,0,1,1,20.25
908,2015-03-20 11:00:00,11,20,3,2,0,5,0,0,1,2,1,3,7,121.75
909,2015-03-20 12:00:00,12,20,3,6,8,16,0,0,7,8,8,7,30,515.9500007629395
910,2015-03-20 13:00:00,13,20,3,4,4,5,0,0,5,2,2,4,13,207.75
911,2015-03-20 14:00:00,14,20,3,1,1,3,0,0,2,3,0,0,5,83.25
912,2015-03-20 15:00:00,15,20,3,3,1,3,0,0,2,3,0,2,7,110.25
913,2015-03-20 16:00:00,16,20,3,0,3,2,0,0,1,2,2,0,5,90.25
914,2015-03-20 17:00:00,17,20,3,4,6,2,0,0,3,3,2,4,12,184.75
915,2015-03-20 18:00:00,18,20,3,3,4,13,0,0,7,4,4,5,20,353.95000076293945
916,2015-03-20 19:00:00,19,20,3,8,8,5,0,0,7,7,1,6,21,330.0
917,2015-03-20 20:00:00,20,20,3,3,1,5,0,0,3,0,1,5,9,142.60000228881836
918,2015-03-20 21:00:00,21,20,3,2,7,5,0,0,2,3,5,4,14,237.25
919,2015-03-20 22:00:00,22,20,3,4,2,0,0,0,1,4,1,0,6,83.5
920,2015-03-21 11:00:00,11,21,3,3,2,3,0,0,4,3,1,0,8,124.75
921,2015-03-21 12:00:00,12,21,3,3,1,1,0,0,0,2,1,2,5,83.85000038146973
922,2015-03-21 13:00:00,13,21,3,10,7,9,0,0,8,5,5,8,26,411.20000076293945
923,2015-03-21 14:00:00,14,21,3,7,7,9,1,0,9,7,4,4,24,396.5
924,2015-03-21 15:00:00,15,21,3,0,5,0,0,0,2,0,2,1,5,81.0
925,2015-03-21 16:00:00,16,21,3,3,2,5,0,0,1,1,5,3,10,168.25
926,2015-03-21 17:00:00,17,21,3,1,4,2,1,0,3,1,2,2,8,139.75
927,2015-03-21 18:00:00,18,21,3,3,5,4,0,1,6,2,3,2,13,237.85000038146973
928,2015-03-21 19:00:00,19,21,3,3,9,7,0,0,3,6,8,2,19,321.75
929,2015-03-21 20:00:00,20,21,3,5,2,4,0,0,3,4,1,3,11,171.75
930,2015-03-21 21:00:00,21,21,3,0,0,4,0,0,1,2,0,1,4,82.25
931,2015-03-21 22:00:00,22,21,3,0,1,2,0,0,2,0,0,1,3,48.5
932,2015-03-22 12:00:00,12,22,3,3,1,3,0,0,1,1,2,3,7,113.0
933,2015-03-22 13:00:00,13,22,3,4,3,5,0,0,6,0,4,2,12,192.85000038146973
934,2015-03-22 14:00:00,14,22,3,4,1,0,0,0,3,1,1,0,5,62.75
935,2015-03-22 15:00:00,15,22,3,1,0,1,0,0,0,1,0,1,2,32.75
936,2015-03-22 16:00:00,16,22,3,4,5,3,0,0,3,2,3,4,12,185.70000076293945
937,2015-03-22 17:00:00,17,22,3,2,3,3,0,0,3,2,2,1,8,131.25
938,2015-03-22 18:00:00,18,22,3,4,3,4,0,0,3,3,2,3,11,181.55000114440918
939,2015-03-22 19:00:00,19,22,3,3,2,6,0,0,4,0,3,4,11,198.89999961853027
940,2015-03-22 20:00:00,20,22,3,0,2,2,0,0,0,1,1,2,4,74.25
941,2015-03-22 21:00:00,21,22,3,1,2,2,0,0,0,2,1,2,5,86.25
942,2015-03-23 11:00:00,11,23,3,3,6,6,0,0,5,3,5,2,15,249.0
943,2015-03-23 12:00:00,12,23,3,11,8,9,0,0,6,9,4,9,28,439.5
944,2015-03-23 13:00:00,13,23,3,4,5,10,1,0,6,7,5,2,20,349.20000076293945
945,2015-03-23 14:00:00,14,23,3,0,3,0,0,0,1,0,2,0,3,46.0
946,2015-03-23 15:00:00,15,23,3,1,1,4,0,0,2,1,1,2,6,103.25
947,2015-03-23 16:00:00,16,23,3,4,2,4,0,0,2,3,2,3,10,159.20000076293945
948,2015-03-23 17:00:00,17,23,3,4,5,7,1,0,5,4,4,4,17,295.45000076293945
949,2015-03-23 18:00:00,18,23,3,2,2,3,0,0,3,0,2,2,7,115.75
950,2015-03-23 19:00:00,19,23,3,4,4,5,0,0,3,3,3,4,13,210.45000076293945
951,2015-03-23 20:00:00,20,23,3,2,1,4,0,0,3,2,1,1,7,112.0
952,2015-03-23 21:00:00,21,23,3,0,0,1,0,0,0,1,0,0,1,20.75
953,2015-03-23 22:00:00,22,23,3,2,2,4,0,0,3,1,1,3,8,132.0
954,2015-03-24 11:00:00,11,24,3,2,2,4,0,0,2,4,1,1,8,135.0
955,2015-03-24 12:00:00,12,24,3,2,12,13,0,0,4,10,6,7,27,480.1500015258789
956,2015-03-24 13:00:00,13,24,3,1,1,1,0,0,1,1,0,1,3,47.75
957,2015-03-24 14:00:00,14,24,3,3,2,2,0,0,3,1,2,1,7,105.25
958,2015-03-24 15:00:00,15,24,3,1,4,0,0,0,1,2,2,0,5,77.5
959,2015-03-24 16:00:00,16,24,3,7,6,8,0,0,5,7,5,4,21,342.75
960,2015-03-24 17:00:00,17,24,3,3,6,4,1,0,4,4,5,1,14,239.95000076293945
961,2015-03-24 18:00:00,18,24,3,2,3,2,0,0,2,1,2,2,7,118.89999961853027
962,2015-03-24 19:00:00,19,24,3,7,1,4,1,0,5,0,5,3,13,213.60000038146973
963,2015-03-24 20:00:00,20,24,3,1,6,4,0,0,1,3,2,5,11,189.45000076293945
964,2015-03-24 21:00:00,21,24,3,1,0,0,0,0,0,0,1,0,1,12.25
965,2015-03-24 22:00:00,22,24,3,7,1,5,0,0,7,0,4,2,13,199.75
966,2015-03-25 11:00:00,11,25,3,2,3,2,0,0,3,3,0,1,7,114.5
967,2015-03-25 12:00:00,12,25,3,3,7,5,0,0,4,3,4,4,15,257.3999996185303
968,2015-03-25 13:00:00,13,25,3,4,8,3,0,0,5,2,6,2,15,237.0
969,2015-03-25 14:00:00,14,25,3,1,0,2,1,0,2,0,2,0,4,77.5
970,2015-03-25 15:00:00,15,25,3,0,2,0,0,0,0,1,1,0,2,33.25
971,2015-03-25 16:00:00,16,25,3,1,1,1,0,0,1,1,0,1,3,48.75
972,2015-03-25 17:00:00,17,25,3,4,8,14,0,0,4,6,8,8,26,456.1500015258789
973,2015-03-25 18:00:00,18,25,3,3,3,6,0,0,2,4,3,3,12,201.70000076293945
974,2015-03-25 19:00:00,19,25,3,3,3,5,0,0,0,2,5,4,11,187.5
975,2015-03-25 20:00:00,20,25,3,2,4,3,0,0,2,3,1,3,9,147.0
976,2015-03-25 21:00:00,21,25,3,4,2,4,0,0,5,2,3,0,10,150.25
977,2015-03-25 22:00:00,22,25,3,0,1,0,0,0,0,0,0,1,1,16.75
978,2015-03-26 11:00:00,11,26,3,5,3,5,0,0,6,3,3,1,13,201.20000076293945
979,2015-03-26 12:00:00,12,26,3,9,0,6,0,0,4,5,4,2,15,235.39999961853027
980,2015-03-26 13:00:00,13,26,3,5,5,11,0,0,6,4,6,5,21,368.75
981,2015-03-26 14:00:00,14,26,3,4,9,3,0,0,1,7,5,3,16,256.5
982,2015-03-26 15:00:00,15,26,3,3,2,1,0,0,1,1,3,1,6,102.39999961853027
983,2015-03-26 16:00:00,16,26,3,2,5,6,1,0,4,4,3,3,14,247.25
984,2015-03-26 17:00:00,17,26,3,7,3,7,0,0,8,3,4,2,17,268.75
985,2015-03-26 18:00:00,18,26,3,6,6,4,0,0,7,6,2,1,16,245.25
986,2015-03-26 19:00:00,19,26,3,1,1,1,0,0,1,1,1,0,3,49.25
987,2015-03-26 20:00:00,20,26,3,6,1,7,0,0,4,3,2,5,14,228.0
988,2015-03-26 21:00:00,21,26,3,1,0,0,0,0,0,1,0,0,1,12.75
989,2015-03-27 11:00:00,11,27,3,1,1,3,0,0,2,2,1,0,5,87.0
990,2015-03-27 12:00:00,12,27,3,6,8,10,0,0,7,2,10,5,24,398.75
991,2015-03-27 13:00:00,13,27,3,6,7,10,0,0,5,4,7,7,23,387.45000076293945
992,2015-03-27 14:00:00,14,27,3,2,2,1,0,0,1,0,2,2,5,76.25
993,2015-03-27 15:00:00,15,27,3,1,0,0,0,0,0,0,0,1,1,12.0
994,2015-03-27 16:00:00,16,27,3,4,5,8,0,0,5,4,4,4,17,283.95000076293945
995,2015-03-27 17:00:00,17,27,3,5,10,12,2,0,8,7,5,9,29,503.95000076293945
996,2015-03-27 18:00:00,18,27,3,9,5,5,0,0,6,1,3,9,19,282.5
997,2015-03-27 19:00:00,19,27,3,5,11,2,0,0,6,3,5,4,18,277.0
998,2015-03-27 20:00:00,20,27,3,2,6,4,0,0,4,3,2,3,12,198.5
999,2015-03-27 21:00:00,21,27,3,3,0,3,0,0,1,3,1,1,6,99.25
1000,2015-03-27 22:00:00,22,27,3,2,2,3,1,0,4,0,2,2,8,138.20000076293945
1001,2015-03-28 11:00:00,11,28,3,1,0,0,0,0,0,0,0,1,1,12.0
1002,2015-03-28 12:00:00,12,28,3,9,5,12,0,0,6,7,3,10,26,420.9000015258789
1003,2015-03-28 13:00:00,13,28,3,1,1,4,0,0,2,1,1,2,6,105.75
1004,2015-03-28 14:00:00,14,28,3,5,4,0,1,0,3,3,2,2,10,149.75
1005,2015-03-28 15:00:00,15,28,3,1,8,3,0,0,4,1,2,5,12,192.25
1006,2015-03-28 16:00:00,16,28,3,3,9,9,0,0,6,4,7,4,21,359.75
1007,2015-03-28 17:00:00,17,28,3,5,4,3,0,0,2,3,5,2,12,188.25
1008,2015-03-28 18:00:00,18,28,3,2,2,6,0,0,1,1,6,2,10,178.25
1009,2015-03-28 19:00:00,19,28,3,4,4,6,0,0,2,3,5,4,14,233.45000076293945
1010,2015-03-28 20:00:00,20,28,3,8,5,8,0,0,9,5,1,6,21,331.0
1011,2015-03-28 22:00:00,22,28,3,3,3,0,0,0,2,2,0,2,6,80.75
1012,2015-03-29 11:00:00,11,29,3,4,0,0,0,0,2,0,2,0,4,71.29999923706055
1013,2015-03-29 12:00:00,12,29,3,10,7,11,0,0,8,6,2,12,28,452.75
1014,2015-03-29 13:00:00,13,29,3,4,7,6,0,0,3,6,3,5,17,274.25
1015,2015-03-29 14:00:00,14,29,3,1,3,1,0,0,3,1,0,1,5,80.25
1016,2015-03-29 15:00:00,15,29,3,3,3,8,0,0,4,3,2,5,14,238.75
1017,2015-03-29 16:00:00,16,29,3,7,5,10,0,0,8,7,4,3,22,360.95000076293945
1018,2015-03-29 17:00:00,17,29,3,4,3,2,2,0,6,1,2,2,11,183.0
1019,2015-03-29 18:00:00,18,29,3,2,5,3,0,0,1,5,2,2,10,165.0
1020,2015-03-29 19:00:00,19,29,3,4,6,4,0,0,6,1,3,4,14,222.5
1021,2015-03-29 20:00:00,20,29,3,2,2,2,0,0,2,1,1,2,6,95.75
1022,2015-03-29 22:00:00,22,29,3,1,0,0,0,0,1,0,0,0,1,9.75
1023,2015-03-30 10:00:00,10,30,3,1,1,1,0,0,0,3,0,0,3,50.25
1024,2015-03-30 11:00:00,11,30,3,5,4,3,0,0,2,2,3,5,12,185.5
1025,2015-03-30 12:00:00,12,30,3,3,5,5,0,0,4,2,4,3,13,214.20000076293945
1026,2015-03-30 13:00:00,13,30,3,13,7,6,0,0,11,7,5,3,26,398.1499996185303
1027,2015-03-30 14:00:00,14,30,3,1,0,2,0,0,1,1,1,0,3,53.5
1028,2015-03-30 15:00:00,15,30,3,3,3,4,0,0,2,5,1,2,10,165.75
1029,2015-03-30 16:00:00,16,30,3,6,3,7,1,0,4,5,4,4,17,300.1000003814697
1030,2015-03-30 17:00:00,17,30,3,5,3,6,0,0,5,6,3,0,14,228.75
1031,2015-03-30 18:00:00,18,30,3,3,6,4,0,0,2,2,4,5,13,211.0
1032,2015-03-30 19:00:00,19,30,3,1,1,1,0,0,1,0,0,2,3,48.25
1033,2015-03-30 20:00:00,20,30,3,0,1,4,0,0,1,2,1,1,5,93.25
1034,2015-03-30 21:00:00,21,30,3,5,5,7,1,0,5,7,3,3,18,306.75
1035,2015-03-31 11:00:00,11,31,3,1,0,0,0,0,0,0,0,1,1,12.0
1036,2015-03-31 12:00:00,12,31,3,4,4,9,0,0,4,5,1,7,17,282.95000076293945
1037,2015-03-31 13:00:00,13,31,3,10,8,19,0,0,10,8,13,6,37,637.4000015258789
1038,2015-03-31 14:00:00,14,31,3,5,3,8,0,0,5,3,6,2,16,273.0
1039,2015-03-31 15:00:00,15,31,3,6,2,4,0,0,3,2,4,3,12,199.89999961853027
1040,2015-03-31 16:00:00,16,31,3,2,2,3,0,0,1,2,3,1,7,119.0
1041,2015-03-31 17:00:00,17,31,3,4,5,11,0,0,1,7,5,7,20,365.6000003814697
1042,2015-03-31 18:00:00,18,31,3,6,4,5,0,0,4,3,4,4,15,233.5
1043,2015-03-31 19:00:00,19,31,3,1,2,8,0,0,3,4,2,2,11,201.75
1044,2015-03-31 20:00:00,20,31,3,2,5,4,0,0,0,2,7,2,11,189.5
1045,2015-03-31 21:00:00,21,31,3,1,4,4,0,0,4,1,3,1,9,155.75
1046,2015-03-31 22:00:00,22,31,3,1,1,3,0,0,1,0,3,1,5,86.25
1047,2015-04-01 11:00:00,11,1,4,1,3,1,0,0,2,0,2,1,5,76.25
1048,2015-04-01 12:00:00,12,1,4,5,9,17,2,0,14,4,8,7,33,571.1500015258789
1049,2015-04-01 13:00:00,13,1,4,7,4,2,0,0,5,3,3,2,13,192.0
1050,2015-04-01 14:00:00,14,1,4,4,3,3,0,0,4,2,1,3,10,153.0
1051,2015-04-01 15:00:00,15,1,4,2,3,6,0,0,2,2,5,2,11,190.75
1052,2015-04-01 16:00:00,16,1,4,3,5,1,0,0,4,2,3,0,9,138.5
1053,2015-04-01 17:00:00,17,1,4,7,3,1,0,0,6,2,1,2,11,151.25
1054,2015-04-01 18:00:00,18,1,4,1,0,5,0,0,1,2,3,0,6,115.5
1055,2015-04-01 19:00:00,19,1,4,7,6,10,0,0,4,3,5,11,23,374.45000076293945
1056,2015-04-01 20:00:00,20,1,4,1,2,2,0,0,2,0,2,1,5,79.5
1057,2015-04-01 21:00:00,21,1,4,2,1,1,0,0,0,1,1,2,4,62.0
1058,2015-04-01 22:00:00,22,1,4,3,1,1,0,0,1,2,1,1,5,72.5
1059,2015-04-02 11:00:00,11,2,4,4,4,9,1,0,5,4,7,2,18,317.25
1060,2015-04-02 12:00:00,12,2,4,9,10,16,2,0,10,12,9,6,37,647.8000011444092
1061,2015-04-02 13:00:00,13,2,4,4,5,5,0,0,3,6,2,3,14,241.39999961853027
1062,2015-04-02 14:00:00,14,2,4,2,0,0,0,0,1,0,1,0,2,22.25
1063,2015-04-02 15:00:00,15,2,4,4,3,4,2,0,6,2,2,3,13,220.4000015258789
