,order_timestamp_hour,day,month,hour,S_count,M_count,L_count,XL_count,XXL_count,Classic,Chicken,Supreme,Veggie,total_quantity,total_sales,lag_total_sales_1,lag_total_sales_3,lag_total_sales_5
666,2015-02-27 13:00:00,27,2,13,5,8,7,0,0,3,5,5,7,20,324.4000015258789,374.0,20.75,200.0
667,2015-02-27 14:00:00,27,2,14,5,4,5,0,0,6,1,4,3,14,220.25,324.4000015258789,161.45000076293945,55.0
668,2015-02-27 15:00:00,27,2,15,2,1,1,0,0,1,1,1,1,4,58.0,220.25,374.0,20.75
669,2015-02-27 16:00:00,27,2,16,8,3,7,0,0,6,2,3,7,18,270.45000076293945,58.0,324.4000015258789,161.45000076293945
670,2015-02-27 17:00:00,27,2,17,7,4,11,0,0,5,7,6,4,22,371.25,270.45000076293945,220.25,374.0
671,2015-02-27 18:00:00,27,2,18,8,7,15,0,0,13,6,7,4,30,501.20000076293945,371.25,58.0,324.4000015258789
672,2015-02-27 19:00:00,27,2,19,2,4,12,0,0,6,6,3,3,18,332.0,501.20000076293945,270.45000076293945,220.25
673,2015-02-27 20:00:00,27,2,20,2,2,3,0,0,1,1,3,2,7,115.20000076293945,332.0,371.25,58.0
674,2015-02-27 21:00:00,27,2,21,2,3,2,0,0,0,1,2,4,7,113.25,115.20000076293945,501.20000076293945,270.45000076293945
675,2015-02-27 22:00:00,27,2,22,0,1,0,0,0,0,0,1,0,1,16.5,113.25,332.0,371.25
676,2015-02-28 11:00:00,28,2,11,5,6,6,0,0,3,4,6,4,17,275.25,16.5,115.20000076293945,501.20000076293945
677,2015-02-28 12:00:00,28,2,12,4,3,6,1,0,3,1,5,5,14,236.95000076293945,275.25,113.25,332.0
678,2015-02-28 13:00:00,28,2,13,1,4,3,1,0,4,4,0,1,9,163.5,236.95000076293945,16.5,115.20000076293945
679,2015-02-28 14:00:00,28,2,14,2,0,3,0,0,0,0,3,2,5,95.64999961853027,163.5,275.25,113.25
680,2015-02-28 15:00:00,28,2,15,0,2,3,0,0,2,2,0,1,5,88.5,95.64999961853027,236.95000076293945,16.5
681,2015-02-28 16:00:00,28,2,16,3,1,7,0,0,2,2,2,5,11,186.95000076293945,88.5,163.5,275.25
682,2015-02-28 17:00:00,28,2,17,5,7,4,0,0,5,1,5,5,16,245.70000076293945,186.95000076293945,95.64999961853027,236.95000076293945
683,2015-02-28 18:00:00,28,2,18,7,7,5,0,0,5,6,5,3,19,296.20000076293945,245.70000076293945,88.5,163.5
684,2015-02-28 19:00:00,28,2,19,5,5,8,1,0,4,5,4,6,19,322.95000076293945,296.20000076293945,186.95000076293945,95.64999961853027
685,2015-02-28 20:00:00,28,2,20,3,5,7,0,0,4,2,3,6,15,247.95000076293945,322.95000076293945,245.70000076293945,88.5
686,2015-02-28 21:00:00,28,2,21,7,7,6,1,0,9,3,3,6,21,340.0,247.95000076293945,296.20000076293945,186.95000076293945
687,2015-02-28 23:00:00,28,2,23,2,1,0,0,0,1,0,0,2,3,40.0,340.0,322.95000076293945,245.70000076293945
688,2015-03-01 11:00:00,1,3,11,1,1,0,0,0,1,1,0,0,2,25.25,40.0,247.95000076293945,296.20000076293945
689,2015-03-01 12:00:00,1,3,12,3,2,7,0,0,1,4,2,5,12,208.70000076293945,25.25,340.0,322.95000076293945
690,2015-03-01 13:00:00,1,3,13,2,1,1,0,0,2,0,0,2,4,57.75,208.70000076293945,40.0,247.95000076293945
691,2015-03-01 14:00:00,1,3,14,3,6,2,0,0,2,1,1,7,11,166.5,57.75,25.25,340.0
692,2015-03-01 15:00:00,1,3,15,4,2,4,0,0,3,3,1,3,10,162.5,166.5,208.70000076293945,40.0
693,2015-03-01 16:00:00,1,3,16,1,0,1,0,0,0,0,1,1,2,30.450000762939453,162.5,57.75,25.25
694,2015-03-01 17:00:00,1,3,17,4,5,6,0,0,6,2,3,4,15,240.75,30.450000762939453,166.5,208.70000076293945
695,2015-03-01 18:00:00,1,3,18,3,8,5,0,0,3,3,5,5,16,264.5,240.75,162.5,57.75
696,2015-03-01 19:00:00,1,3,19,5,0,6,1,0,7,2,1,2,12,197.75,264.5,30.450000762939453,166.5
697,2015-03-01 20:00:00,1,3,20,3,2,2,0,0,2,3,2,0,7,116.14999961853027,197.75,240.75,162.5
698,2015-03-01 21:00:00,1,3,21,0,0,1,0,0,0,0,0,1,1,20.25,116.14999961853027,264.5,30.450000762939453
699,2015-03-01 22:00:00,1,3,22,3,1,3,0,0,3,3,0,1,7,108.0,20.25,197.75,240.75
700,2015-03-02 11:00:00,2,3,11,1,3,0,0,0,1,1,2,0,4,60.75,108.0,116.14999961853027,264.5
701,2015-03-02 12:00:00,2,3,12,5,15,14,1,0,7,9,8,11,35,608.4500007629395,60.75,20.25,197.75
702,2015-03-02 13:00:00,2,3,13,4,2,7,0,0,2,3,6,2,13,236.14999961853027,608.4500007629395,108.0,116.14999961853027
703,2015-03-02 14:00:00,2,3,14,2,2,2,0,0,2,1,2,1,6,94.5,236.14999961853027,60.75,20.25
704,2015-03-02 15:00:00,2,3,15,6,2,7,0,0,3,4,5,3,15,249.0,94.5,608.4500007629395,108.0
705,2015-03-02 16:00:00,2,3,16,1,4,4,1,0,4,1,1,4,10,182.70000076293945,249.0,236.14999961853027,60.75
706,2015-03-02 17:00:00,2,3,17,4,4,7,0,0,4,6,3,2,15,255.25,182.70000076293945,94.5,608.4500007629395
707,2015-03-02 18:00:00,2,3,18,4,3,9,1,0,4,5,5,3,17,305.0,255.25,249.0,236.14999961853027
708,2015-03-02 19:00:00,2,3,19,3,2,4,0,0,3,1,1,4,9,150.25,305.0,182.70000076293945,94.5
709,2015-03-02 20:00:00,2,3,20,0,1,0,0,0,0,0,1,0,1,16.5,150.25,255.25,249.0
710,2015-03-02 21:00:00,2,3,21,2,6,5,0,0,7,5,1,0,13,210.0,16.5,305.0,182.70000076293945
711,2015-03-02 22:00:00,2,3,22,1,0,0,0,0,1,0,0,0,1,10.5,210.0,150.25,255.25
712,2015-03-03 11:00:00,3,3,11,2,0,2,0,0,0,2,2,0,4,66.25,10.5,16.5,305.0
713,2015-03-03 12:00:00,3,3,12,3,4,5,0,0,5,2,1,4,12,193.75,66.25,210.0,150.25
714,2015-03-03 13:00:00,3,3,13,10,14,12,0,0,10,8,9,9,36,581.4500007629395,193.75,10.5,16.5
715,2015-03-03 14:00:00,3,3,14,6,5,7,0,0,7,4,3,4,18,283.75,581.4500007629395,66.25,210.0
716,2015-03-03 15:00:00,3,3,15,2,5,3,0,0,2,3,1,4,10,166.0,283.75,193.75,10.5
717,2015-03-03 16:00:00,3,3,16,1,1,6,0,0,1,3,3,1,8,153.75,166.0,581.4500007629395,66.25
718,2015-03-03 17:00:00,3,3,17,5,3,7,0,0,6,1,5,3,15,274.04999923706055,153.75,283.75,193.75
719,2015-03-03 18:00:00,3,3,18,4,4,4,0,0,4,1,2,5,12,186.75,274.04999923706055,166.0,581.4500007629395
720,2015-03-03 19:00:00,3,3,19,2,3,4,0,0,2,3,2,2,9,162.64999961853027,186.75,153.75,283.75
721,2015-03-03 20:00:00,3,3,20,3,1,3,0,0,3,1,2,1,7,112.0,162.64999961853027,274.04999923706055,166.0
722,2015-03-03 21:00:00,3,3,21,0,3,3,0,0,0,2,2,2,6,107.5,112.0,186.75,153.75
723,2015-03-04 11:00:00,4,3,11,3,4,6,0,0,4,3,5,1,13,221.5,107.5,162.64999961853027,274.04999923706055
724,2015-03-04 12:00:00,4,3,12,5,10,9,0,0,10,4,4,6,24,409.3500003814697,221.5,112.0,186.75
725,2015-03-04 13:00:00,4,3,13,6,7,11,0,0,6,8,7,3,24,407.0,409.3500003814697,107.5,162.64999961853027
726,2015-03-04 14:00:00,4,3,14,4,4,3,0,0,4,4,1,2,11,169.25,407.0,221.5,112.0
727,2015-03-04 15:00:00,4,3,15,1,2,0,0,0,0,1,1,1,3,45.25,169.25,409.3500003814697,107.5
728,2015-03-04 16:00:00,4,3,16,4,7,1,1,0,6,4,1,2,13,204.0,45.25,407.0,221.5
729,2015-03-04 17:00:00,4,3,17,6,2,7,0,0,5,5,3,2,15,248.5,204.0,169.25,409.3500003814697
730,2015-03-04 18:00:00,4,3,18,5,10,9,0,0,7,8,3,6,24,403.0,248.5,45.25,407.0
731,2015-03-04 19:00:00,4,3,19,1,2,2,0,0,0,1,3,1,5,85.0,403.0,204.0,169.25
732,2015-03-04 20:00:00,4,3,20,3,4,4,0,0,2,6,1,2,11,183.20000076293945,85.0,248.5,45.25
733,2015-03-04 21:00:00,4,3,21,0,2,2,0,0,3,0,0,1,4,68.25,183.20000076293945,403.0,204.0
734,2015-03-05 11:00:00,5,3,11,1,2,3,0,0,2,1,2,1,6,99.20000076293945,68.25,85.0,248.5
735,2015-03-05 12:00:00,5,3,12,5,1,8,0,0,5,5,3,1,14,234.25,99.20000076293945,183.20000076293945,403.0
736,2015-03-05 13:00:00,5,3,13,7,7,24,1,0,12,5,10,12,39,689.9000015258789,234.25,68.25,85.0
737,2015-03-05 14:00:00,5,3,14,2,3,4,0,0,3,0,3,3,9,142.20000076293945,689.9000015258789,99.20000076293945,183.20000076293945
738,2015-03-05 15:00:00,5,3,15,3,6,6,1,0,5,3,6,2,16,267.45000076293945,142.20000076293945,234.25,68.25
739,2015-03-05 16:00:00,5,3,16,4,4,2,0,0,5,1,1,3,10,148.45000076293945,267.45000076293945,689.9000015258789,99.20000076293945
740,2015-03-05 17:00:00,5,3,17,11,8,8,0,0,8,10,3,6,27,426.0,148.45000076293945,142.20000076293945,234.25
741,2015-03-05 18:00:00,5,3,18,4,4,8,0,0,4,3,6,3,16,266.20000076293945,426.0,267.45000076293945,689.9000015258789
742,2015-03-05 19:00:00,5,3,19,1,0,0,0,0,0,0,1,0,1,12.5,266.20000076293945,148.45000076293945,142.20000076293945
743,2015-03-05 20:00:00,5,3,20,1,0,2,0,0,1,2,0,0,3,52.5,12.5,426.0,267.45000076293945
744,2015-03-05 21:00:00,5,3,21,1,0,0,0,0,0,0,0,1,1,12.0,52.5,266.20000076293945,148.45000076293945
745,2015-03-06 11:00:00,6,3,11,0,1,1,0,0,0,0,1,1,2,36.75,12.0,12.5,426.0
746,2015-03-06 12:00:00,6,3,12,14,12,14,0,0,13,6,12,9,40,638.9500007629395,36.75,52.5,266.20000076293945
747,2015-03-06 13:00:00,6,3,13,7,2,3,0,0,3,3,5,1,12,200.54999923706055,638.9500007629395,12.0,12.5
748,2015-03-06 14:00:00,6,3,14,0,3,0,0,0,1,2,0,0,3,49.5,200.54999923706055,36.75,52.5
749,2015-03-06 15:00:00,6,3,15,3,3,5,0,0,0,5,0,6,11,189.5,49.5,638.9500007629395,12.0
750,2015-03-06 16:00:00,6,3,16,2,4,0,0,0,3,0,1,2,6,85.5,189.5,200.54999923706055,36.75
751,2015-03-06 17:00:00,6,3,17,3,4,6,0,0,3,2,5,3,13,212.70000076293945,85.5,49.5,638.9500007629395
752,2015-03-06 18:00:00,6,3,18,7,4,6,0,0,5,2,5,5,17,266.1000003814697,212.70000076293945,189.5,200.54999923706055
753,2015-03-06 19:00:00,6,3,19,2,5,7,0,0,5,3,2,4,14,235.25,266.1000003814697,85.5,49.5
754,2015-03-06 20:00:00,6,3,20,2,5,9,0,0,2,5,5,4,16,285.0,235.25,212.70000076293945,189.5
755,2015-03-06 21:00:00,6,3,21,5,1,6,1,0,6,2,2,3,13,224.25,285.0,266.1000003814697,85.5
756,2015-03-06 22:00:00,6,3,22,2,1,2,0,0,1,0,3,1,5,89.89999961853027,224.25,235.25,212.70000076293945
757,2015-03-07 11:00:00,7,3,11,5,3,4,0,0,4,1,5,2,12,184.75,89.89999961853027,285.0,266.1000003814697
758,2015-03-07 12:00:00,7,3,12,2,6,11,0,0,2,5,5,7,19,347.20000076293945,184.75,224.25,235.25
759,2015-03-07 13:00:00,7,3,13,0,0,1,0,0,1,0,0,0,1,20.5,347.20000076293945,89.89999961853027,285.0
760,2015-03-07 14:00:00,7,3,14,1,2,0,0,0,1,0,1,1,3,44.5,20.5,184.75,224.25
761,2015-03-07 15:00:00,7,3,15,2,2,3,0,0,0,3,1,3,7,119.5,44.5,347.20000076293945,89.89999961853027
762,2015-03-07 16:00:00,7,3,16,5,4,11,0,0,5,5,1,9,20,342.75,119.5,20.5,184.75
763,2015-03-07 17:00:00,7,3,17,2,2,4,1,0,3,1,2,3,9,154.4000015258789,342.75,44.5,347.20000076293945
764,2015-03-07 18:00:00,7,3,18,4,3,8,0,0,5,3,3,4,15,254.20000076293945,154.4000015258789,119.5,20.5
765,2015-03-07 19:00:00,7,3,19,8,3,9,0,0,7,4,7,2,20,322.25,254.20000076293945,342.75,44.5
766,2015-03-07 20:00:00,7,3,20,7,5,3,0,0,5,2,7,1,15,229.75,322.25,154.4000015258789,119.5
767,2015-03-07 21:00:00,7,3,21,3,3,4,0,0,2,5,2,1,10,180.14999961853027,229.75,254.20000076293945,342.75
768,2015-03-07 22:00:00,7,3,22,2,5,3,0,0,4,2,3,1,10,159.75,180.14999961853027,322.25,154.4000015258789
769,2015-03-07 23:00:00,7,3,23,2,1,0,0,0,1,0,0,2,3,40.75,159.75,229.75,254.20000076293945
770,2015-03-08 11:00:00,8,3,11,0,0,1,0,0,1,0,0,0,1,16.5,40.75,180.14999961853027,322.25
771,2015-03-08 12:00:00,8,3,12,5,6,9,0,0,6,6,3,5,20,325.70000076293945,16.5,159.75,229.75
772,2015-03-08 13:00:00,8,3,13,6,3,3,0,0,6,2,1,3,12,178.0,325.70000076293945,40.75,180.14999961853027
773,2015-03-08 14:00:00,8,3,14,2,5,2,0,0,1,4,2,2,9,146.5,178.0,16.5,159.75
774,2015-03-08 15:00:00,8,3,15,3,3,5,0,0,4,2,3,2,11,182.5,146.5,325.70000076293945,40.75
775,2015-03-08 16:00:00,8,3,16,5,4,5,0,0,3,2,5,4,14,235.10000038146973,182.5,178.0,16.5
776,2015-03-08 17:00:00,8,3,17,7,8,11,0,0,6,6,8,6,26,426.6500015258789,235.10000038146973,146.5,325.70000076293945
777,2015-03-08 18:00:00,8,3,18,6,5,6,0,0,5,6,5,1,17,272.75,426.6500015258789,182.5,178.0
778,2015-03-08 19:00:00,8,3,19,3,1,1,0,0,1,2,1,1,5,71.95000076293945,272.75,235.10000038146973,146.5
779,2015-03-08 20:00:00,8,3,20,4,5,7,0,0,4,7,2,3,16,271.0,71.95000076293945,426.6500015258789,182.5
780,2015-03-08 21:00:00,8,3,21,1,3,0,0,0,1,2,0,1,4,61.5,271.0,272.75,235.10000038146973
781,2015-03-09 11:00:00,9,3,11,2,0,8,0,0,1,4,2,3,10,186.70000076293945,61.5,71.95000076293945,426.6500015258789
782,2015-03-09 12:00:00,9,3,12,2,3,2,0,0,2,1,2,2,7,114.25,186.70000076293945,271.0,272.75
783,2015-03-09 13:00:00,9,3,13,7,12,10,0,0,7,14,3,5,29,477.45000076293945,114.25,61.5,71.95000076293945
784,2015-03-09 14:00:00,9,3,14,3,4,4,0,0,4,3,3,1,11,179.5,477.45000076293945,186.70000076293945,271.0
785,2015-03-09 15:00:00,9,3,15,2,2,2,0,0,2,1,3,0,6,99.0,179.5,114.25,61.5
786,2015-03-09 16:00:00,9,3,16,4,4,7,0,0,2,3,4,6,15,258.5,99.0,477.45000076293945,186.70000076293945
787,2015-03-09 17:00:00,9,3,17,4,6,11,0,0,6,6,1,8,21,353.70000076293945,258.5,179.5,114.25
788,2015-03-09 18:00:00,9,3,18,4,5,6,0,0,5,4,2,4,15,246.95000076293945,353.70000076293945,99.0,477.45000076293945
789,2015-03-09 19:00:00,9,3,19,2,3,4,0,0,5,2,2,0,9,161.39999961853027,246.95000076293945,258.5,179.5
790,2015-03-09 20:00:00,9,3,20,3,2,5,0,0,3,2,2,3,10,173.10000038146973,161.39999961853027,353.70000076293945,99.0
791,2015-03-09 21:00:00,9,3,21,1,2,2,0,0,1,0,4,0,5,84.0,173.10000038146973,246.95000076293945,258.5
792,2015-03-10 11:00:00,10,3,11,3,6,1,0,0,5,3,1,1,10,146.5,84.0,161.39999961853027,353.70000076293945
793,2015-03-10 12:00:00,10,3,12,5,9,13,0,0,10,7,5,5,27,453.45000076293945,146.5,173.10000038146973,246.95000076293945
794,2015-03-10 13:00:00,10,3,13,6,9,9,0,0,5,5,3,11,24,396.20000076293945,453.45000076293945,84.0,161.39999961853027
795,2015-03-10 14:00:00,10,3,14,6,3,6,0,0,6,5,0,4,15,236.70000076293945,396.20000076293945,146.5,173.10000038146973
796,2015-03-10 15:00:00,10,3,15,3,0,4,0,0,3,2,0,2,7,115.75,236.70000076293945,453.45000076293945,84.0
797,2015-03-10 16:00:00,10,3,16,2,4,4,0,0,0,3,3,4,10,179.05000114440918,115.75,396.20000076293945,146.5
798,2015-03-10 17:00:00,10,3,17,5,0,6,0,0,4,1,3,3,11,177.0,179.05000114440918,236.70000076293945,453.45000076293945
799,2015-03-10 18:00:00,10,3,18,3,1,4,0,0,4,1,2,1,8,140.64999961853027,177.0,115.75,396.20000076293945
800,2015-03-10 19:00:00,10,3,19,4,2,3,0,0,3,2,2,2,9,140.5,140.64999961853027,179.05000114440918,236.70000076293945
801,2015-03-10 20:00:00,10,3,20,3,4,9,0,0,5,3,4,4,16,282.45000076293945,140.5,177.0,115.75
802,2015-03-10 21:00:00,10,3,21,2,1,2,0,0,1,2,0,2,5,79.45000076293945,282.45000076293945,140.64999961853027,179.05000114440918
803,2015-03-10 22:00:00,10,3,22,0,0,2,0,0,0,0,2,0,2,41.0,79.45000076293945,140.5,177.0
804,2015-03-11 12:00:00,11,3,12,8,9,13,0,0,9,7,4,10,30,504.6499996185303,41.0,282.45000076293945,140.64999961853027
805,2015-03-11 13:00:00,11,3,13,8,5,6,0,0,2,8,3,6,19,298.5,504.6499996185303,79.45000076293945,140.5
806,2015-03-11 14:00:00,11,3,14,5,2,6,1,0,4,3,2,5,14,236.4000015258789,298.5,41.0,282.45000076293945
807,2015-03-11 15:00:00,11,3,15,1,4,0,0,0,1,1,3,0,5,74.75,236.4000015258789,504.6499996185303,79.45000076293945
808,2015-03-11 16:00:00,11,3,16,7,2,12,1,0,4,3,8,7,22,396.6499996185303,74.75,298.5,41.0
809,2015-03-11 17:00:00,11,3,17,3,4,4,0,0,2,5,1,3,11,177.5,396.6499996185303,236.4000015258789,504.6499996185303
810,2015-03-11 18:00:00,11,3,18,5,11,4,0,0,4,6,3,7,20,313.5,177.5,74.75,298.5
811,2015-03-11 19:00:00,11,3,19,1,1,1,0,0,1,2,0,0,3,49.5,313.5,396.6499996185303,236.4000015258789
812,2015-03-11 20:00:00,11,3,20,1,1,1,0,0,1,1,0,1,3,48.75,49.5,177.5,74.75
813,2015-03-11 21:00:00,11,3,21,0,2,0,0,0,0,0,0,2,2,30.75,48.75,313.5,396.6499996185303
814,2015-03-11 22:00:00,11,3,22,2,2,1,0,0,1,0,0,4,5,76.75,30.75,49.5,177.5
815,2015-03-12 11:00:00,12,3,11,3,2,3,0,0,3,2,2,1,8,125.75,76.75,48.75,313.5
816,2015-03-12 12:00:00,12,3,12,6,12,10,0,0,5,7,9,7,28,479.8999996185303,125.75,30.75,49.5
817,2015-03-12 13:00:00,12,3,13,1,2,8,0,0,1,3,3,4,11,201.95000076293945,479.8999996185303,76.75,48.75
818,2015-03-12 14:00:00,12,3,14,2,2,4,0,0,3,1,2,2,8,130.6500015258789,201.95000076293945,125.75,30.75
819,2015-03-12 15:00:00,12,3,15,1,4,5,1,0,2,0,3,6,11,198.9000015258789,130.6500015258789,479.8999996185303,76.75
820,2015-03-12 16:00:00,12,3,16,4,7,4,0,0,5,1,6,3,15,242.35000038146973,198.9000015258789,201.95000076293945,125.75
821,2015-03-12 17:00:00,12,3,17,9,0,2,0,0,0,4,4,3,11,176.04999923706055,242.35000038146973,130.6500015258789,479.8999996185303
822,2015-03-12 18:00:00,12,3,18,4,5,7,0,0,3,4,3,6,16,265.6500015258789,176.04999923706055,198.9000015258789,201.95000076293945
823,2015-03-12 19:00:00,12,3,19,1,0,2,0,0,1,0,1,1,3,53.25,265.6500015258789,242.35000038146973,130.6500015258789
824,2015-03-12 20:00:00,12,3,20,1,3,2,0,0,3,0,1,2,6,96.95000076293945,53.25,176.04999923706055,198.9000015258789
825,2015-03-12 22:00:00,12,3,22,2,0,0,0,0,1,0,0,1,2,23.5,96.95000076293945,265.6500015258789,242.35000038146973
826,2015-03-13 11:00:00,13,3,11,2,1,1,0,0,2,1,1,0,4,61.0,23.5,53.25,176.04999923706055
827,2015-03-13 12:00:00,13,3,12,13,14,7,1,0,19,3,8,5,35,519.7000007629395,61.0,96.95000076293945,265.6500015258789
828,2015-03-13 13:00:00,13,3,13,6,4,3,0,0,5,3,2,3,13,194.20000076293945,519.7000007629395,23.5,53.25
829,2015-03-13 14:00:00,13,3,14,3,2,4,0,0,5,1,0,3,9,142.70000076293945,194.20000076293945,61.0,96.95000076293945
830,2015-03-13 15:00:00,13,3,15,5,0,1,0,0,2,1,1,2,6,80.25,142.70000076293945,519.7000007629395,23.5
831,2015-03-13 16:00:00,13,3,16,1,3,1,0,0,1,2,1,1,5,81.75,80.25,194.20000076293945,61.0
832,2015-03-13 17:00:00,13,3,17,8,12,9,0,0,12,10,2,5,29,466.25,81.75,142.70000076293945,519.7000007629395
833,2015-03-13 18:00:00,13,3,18,4,5,3,1,0,6,4,2,1,13,227.39999961853027,466.25,80.25,194.20000076293945
834,2015-03-13 19:00:00,13,3,19,3,11,8,0,0,3,4,6,9,22,372.20000076293945,227.39999961853027,81.75,142.70000076293945
835,2015-03-13 20:00:00,13,3,20,7,8,7,0,0,8,3,3,8,22,347.5,372.20000076293945,466.25,80.25
836,2015-03-13 21:00:00,13,3,21,4,2,5,1,0,5,2,1,4,12,198.20000076293945,347.5,227.39999961853027,81.75
837,2015-03-13 22:00:00,13,3,22,3,1,2,0,0,1,4,0,1,6,95.5,198.20000076293945,372.20000076293945,466.25
838,2015-03-14 12:00:00,14,3,12,2,5,3,0,0,1,4,3,2,10,167.75,95.5,347.5,227.39999961853027
839,2015-03-14 13:00:00,14,3,13,9,6,10,0,1,7,6,5,8,26,436.1500015258789,167.75,198.20000076293945,372.20000076293945
840,2015-03-14 14:00:00,14,3,14,3,2,4,0,0,1,2,2,4,9,148.5,436.1500015258789,95.5,347.5
841,2015-03-14 15:00:00,14,3,15,2,2,3,0,0,3,1,1,2,7,111.20000076293945,148.5,167.75,198.20000076293945
842,2015-03-14 16:00:00,14,3,16,8,4,6,0,0,8,0,6,4,18,281.25,111.20000076293945,436.1500015258789,95.5
843,2015-03-14 17:00:00,14,3,17,0,5,2,1,0,3,1,3,1,8,141.45000076293945,281.25,148.5,167.75
844,2015-03-14 18:00:00,14,3,18,4,2,6,0,0,3,1,6,2,12,203.25,141.45000076293945,111.20000076293945,436.1500015258789
845,2015-03-14 19:00:00,14,3,19,3,3,4,0,0,4,0,6,0,10,163.0,203.25,281.25,148.5
846,2015-03-14 20:00:00,14,3,20,3,5,2,0,0,5,3,1,1,10,164.39999961853027,163.0,141.45000076293945,111.20000076293945
847,2015-03-14 21:00:00,14,3,21,3,3,5,0,0,3,3,2,3,11,184.5,164.39999961853027,203.25,281.25
848,2015-03-14 22:00:00,14,3,22,1,0,0,1,0,1,0,0,1,2,38.0,184.5,163.0,141.45000076293945
849,2015-03-15 11:00:00,15,3,11,4,5,1,0,0,4,3,2,1,10,144.25,38.0,164.39999961853027,203.25
850,2015-03-15 12:00:00,15,3,12,3,1,2,0,0,3,0,1,2,6,87.75,144.25,184.5,163.0
851,2015-03-15 13:00:00,15,3,13,9,8,10,0,0,5,3,8,11,27,429.85000228881836,87.75,38.0,164.39999961853027
852,2015-03-15 14:00:00,15,3,14,0,1,2,0,0,0,2,0,1,3,55.45000076293945,429.85000228881836,144.25,184.5
853,2015-03-15 15:00:00,15,3,15,6,3,4,0,0,6,3,0,4,13,193.0,55.45000076293945,87.75,38.0
854,2015-03-15 16:00:00,15,3,16,10,9,9,0,0,7,5,12,4,28,456.6000003814697,193.0,429.85000228881836,144.25
855,2015-03-15 17:00:00,15,3,17,1,4,2,0,0,3,1,3,0,7,118.75,456.6000003814697,55.45000076293945,87.75
856,2015-03-15 18:00:00,15,3,18,9,2,6,0,0,7,4,2,4,17,261.25,118.75,193.0,429.85000228881836
857,2015-03-15 19:00:00,15,3,19,3,5,2,0,0,3,4,1,2,10,157.0,261.25,456.6000003814697,55.45000076293945
858,2015-03-15 20:00:00,15,3,20,1,0,3,0,0,2,1,0,1,4,73.5,157.0,118.75,193.0
859,2015-03-15 21:00:00,15,3,21,0,2,2,0,0,1,2,0,1,4,68.70000076293945,73.5,261.25,456.6000003814697
860,2015-03-15 22:00:00,15,3,22,2,0,0,0,0,2,0,0,0,2,22.5,68.70000076293945,157.0,118.75
861,2015-03-16 11:00:00,16,3,11,3,0,1,0,0,3,0,1,0,4,56.75,22.5,73.5,261.25
862,2015-03-16 12:00:00,16,3,12,2,13,5,1,0,7,1,5,8,21,348.20000076293945,56.75,68.70000076293945,157.0
863,2015-03-16 13:00:00,16,3,13,10,11,10,0,0,12,7,6,6,31,492.5,348.20000076293945,22.5,73.5
864,2015-03-16 14:00:00,16,3,14,1,2,3,0,0,3,1,2,0,6,105.25,492.5,56.75,68.70000076293945
865,2015-03-16 15:00:00,16,3,15,2,0,2,0,0,2,1,1,0,4,66.0,105.25,348.20000076293945,22.5
866,2015-03-16 16:00:00,16,3,16,5,9,3,0,0,3,4,3,7,17,263.9000015258789,66.0,492.5,56.75
867,2015-03-16 17:00:00,16,3,17,4,6,8,0,0,5,2,3,8,18,294.25,263.9000015258789,105.25,348.20000076293945
868,2015-03-16 18:00:00,16,3,18,5,5,5,1,0,5,4,4,3,16,266.75,294.25,66.0,492.5
869,2015-03-16 19:00:00,16,3,19,5,4,8,0,0,4,5,4,4,17,287.45000076293945,266.75,263.9000015258789,105.25
870,2015-03-16 20:00:00,16,3,20,0,3,0,0,0,2,0,1,0,3,48.5,287.45000076293945,294.25,66.0
871,2015-03-16 21:00:00,16,3,21,0,1,0,0,0,0,0,0,1,1,16.0,48.5,266.75,263.9000015258789
872,2015-03-16 22:00:00,16,3,22,1,1,1,0,0,0,1,1,1,3,49.5,16.0,287.45000076293945,294.25
873,2015-03-17 11:00:00,17,3,11,5,1,2,0,0,4,1,1,2,8,115.25,49.5,48.5,266.75
874,2015-03-17 12:00:00,17,3,12,1,3,1,0,0,0,1,4,0,5,82.75,115.25,16.0,287.45000076293945
875,2015-03-17 13:00:00,17,3,13,9,9,16,1,0,9,8,8,10,35,604.1500015258789,82.75,49.5,48.5
876,2015-03-17 14:00:00,17,3,14,3,5,7,0,0,5,4,3,3,15,256.20000076293945,604.1500015258789,115.25,16.0
877,2015-03-17 15:00:00,17,3,15,3,3,1,0,0,1,3,3,0,7,107.5,256.20000076293945,82.75,49.5
878,2015-03-17 16:00:00,17,3,16,7,5,9,0,1,5,5,7,5,22,378.70000076293945,107.5,604.1500015258789,115.25
879,2015-03-17 17:00:00,17,3,17,4,7,12,0,0,6,4,3,10,23,390.6500015258789,378.70000076293945,256.20000076293945,82.75
880,2015-03-17 18:00:00,17,3,18,2,5,4,0,0,3,2,3,3,11,180.75,390.6500015258789,107.5,604.1500015258789
881,2015-03-17 19:00:00,17,3,19,14,7,7,1,0,11,5,7,6,29,435.20000076293945,180.75,378.70000076293945,256.20000076293945
882,2015-03-17 20:00:00,17,3,20,2,4,7,0,0,3,3,3,4,13,224.95000076293945,435.20000076293945,390.6500015258789,107.5
883,2015-03-17 21:00:00,17,3,21,3,2,6,0,0,2,1,6,2,11,189.20000076293945,224.95000076293945,180.75,378.70000076293945
884,2015-03-18 11:00:00,18,3,11,0,2,0,1,0,1,1,0,1,3,58.25,189.20000076293945,435.20000076293945,390.6500015258789
